강원도 강릉시 교동	140-16	140	16	강릉역 블루핀	월세	22	202204	20	300	50	13	2020	강릉대로 285	-	-	-
부산광역시 동래구 온천동	444-37	444	37	동국 쉐르빌	월세	29.27	202204	20	"1,000"	52	7	2022	금강로62번길 31-6	-	-	-
부산광역시 동래구 온천동	444-37	444	37	동국 쉐르빌	월세	29.27	202204	27	500	55	8	2022	금강로62번길 31-6	-	-	-
부산광역시 동래구 온천동	444-37	444	37	동국 쉐르빌	월세	25.51	202204	29	"1,000"	52	10	2022	금강로62번길 31-6	-	-	-
경기도 성남중원구 성남동	2488	2488	0	동나탑클래스	전세	81.66	202204	19	"48,000"	0	11	2019	광명로100번길 3	-	-	-
경기도 안산단원구 고잔동	718-2	718	2	동남레이크빌	월세	22.2	202204	2	500	40	6	2003	광덕1로 165	-	-	-
경기도 안산단원구 고잔동	718-1	718	1	동남레이크빌II	전세	21.6	202204	14	"6,000"	0	5	2003	광덕1로 163	-	-	-
경기도 안산단원구 고잔동	718-1	718	1	동남레이크빌II	월세	24.12	202204	18	500	50	5	2003	광덕1로 163	-	-	-
서울특별시 강서구 염창동	263-20	263	20	동남빌리지	월세	27.55	202204	4	"2,000"	59	6	2019	양천로 714-18	-	-	-
서울특별시 강서구 염창동	263-20	263	20	동남빌리지	월세	26.85	202204	15	"3,000"	56	7	2019	양천로 714-18	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	29.54	202204	15	500	49	21	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	27.23	202204	18	500	55	24	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	27.23	202204	18	500	55	17	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	29.54	202204	19	"1,000"	55	22	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	29.74	202204	21	300	50	10	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	29.54	202204	25	"1,000"	50	21	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	292-6	292	6	동대구 유성 푸르나임	월세	29.54	202204	26	500	55	13	2014	동부로22길 48	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	1	"13,500"	0	18	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	2	"13,000"	0	16	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	28.64	202204	2	"1,000"	70	18	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	4	"13,000"	0	8	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	4	"12,500"	0	17	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	5	"13,000"	0	7	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	5	"13,000"	0	17	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	6	"5,000"	40	18	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	9	"14,000"	0	13	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	9	"12,500"	0	17	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	12	"14,000"	0	15	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	12	500	63	18	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	13	"13,000"	0	14	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	14	"13,200"	0	15	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	15	"13,500"	0	14	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	17	"13,500"	0	9	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	18	"1,000"	60	17	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	28.67	202204	19	"1,000"	60	14	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	23	"5,000"	40	11	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	23	"13,000"	0	18	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	28.64	202204	25	"14,000"	0	8	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	27	500	60	16	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	28	"1,000"	65	16	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	29	"13,500"	0	15	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	전세	25.52	202204	30	"13,300"	0	14	2022	동부로22길 9	-	-	-
대구광역시 동구 신천동	327-3	327	3	동대구역 아펠리체	월세	25.52	202204	30	"1,000"	55	8	2022	동부로22길 9	-	-	-
대구광역시 동구 신암동	207-12	207	12	동대구파크뷰	월세	35.8	202204	6	500	50	4	2015	 	-	-	-
서울특별시 동대문구 용두동	104-3	104	3	동대문 푸르지오시티	전세	23.47	202204	7	"17,500"	0	5	null	 	-	-	-
서울특별시 동대문구 용두동	104-3	104	3	동대문 푸르지오시티	전세	23.47	202204	12	"18,000"	0	19	null	 	-	-	-
서울특별시 동대문구 용두동	144-31	144	31	동대문베네스트2	전세	29.23	202204	27	"30,000"	0	7	2022	왕산로 77	-	-	-
서울특별시 동대문구 용두동	112-8	112	8	동대문한양아이클래스	월세	18.48	202204	16	"1,000"	55	9	2014	왕산로 72	-	-	-
서울특별시 동대문구 용두동	112-8	112	8	동대문한양아이클래스	월세	18.48	202204	21	"3,150"	42	15	2014	왕산로 72	-	-	-
부산광역시 동래구 온천동	183-3	183	3	동래 3차 SK VIEW	전세	28.38	202204	6	"13,000"	0	14	2021	온천장로65번길 9	-	-	-
부산광역시 동래구 온천동	183-3	183	3	동래 3차 SK VIEW	월세	80.96	202204	7	"3,000"	110	28	2021	온천장로65번길 9	-	-	-
부산광역시 동래구 온천동	183-3	183	3	동래 3차 SK VIEW	전세	80.96	202204	28	"32,000"	0	19	2021	온천장로65번길 9	-	-	-
인천광역시 남동구 간석동	171-2	171	2	동명뉴캐슬	전세	64	202204	11	"17,000"	0	5	2016	용천로153번길 68	-	-	-
경기도 용인기흥구 중동	852-2	852	2	동백 CIEL-VUE 오피스텔	월세	26.09	202204	26	500	55	7	2009	동백중앙로 177	-	-	-
경기도 용인기흥구 중동	832-6	832	6	동백 베스트빌 오피스텔	전세	21.47	202204	5	"8,400"	0	5	2009	동백5로 21-5	-	-	-
부산광역시 동래구 온천동	425-10	425	10	동보스카이힐	월세	25.95	202204	16	300	30	2	2004	금강로62번길 10	-	-	-
서울특별시 영등포구 양평동2가	May-43	43	5	동서네모베네하우스	월세	29.99	202204	26	"3,000"	77	8	2019	선유서로25길 32	-	-	-
경기도 군포시 당동	746-4	746	4	동서노블레스	전세	42.36	202204	24	"13,650"	0	3	2015	군포로 563	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	43.95	202204	4	"23,000"	0	12	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	월세	25.11	202204	8	"1,000"	60	23	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	35.8	202204	8	"20,000"	0	13	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	43.95	202204	9	"24,000"	0	12	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	25.11	202204	11	"14,000"	0	12	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	25.11	202204	19	"15,000"	0	24	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	43.95	202204	25	"25,000"	0	15	2021	국채보상로 570	-	-	-
대구광역시 중구 남일동	03월 29일	29	3	동성로 하우스디어반	전세	43.95	202204	28	"25,000"	0	23	2021	국채보상로 570	-	-	-
서울특별시 강서구 화곡동	922-16	922	16	동성아파트	월세	28.89	202204	14	500	70	2	2015	 	-	-	-
강원도 철원군 동송읍 이평리	847-34	847	34	동송팰리스	전세	74.85	202204	1	"13,000"	0	6	2018	 	-	-	-
인천광역시 부평구 십정동	481-5	481	5	동암갤러리	전세	45.97	202204	3	"18,500"	0	4	null	동암남로34번길 21	-	-	-
서울특별시 은평구 대조동	197-5	197	5	동양 오피스텔	월세	47.88	202204	26	"6,000"	30	4	2005	연서로26길 9-3	-	-	-
서울특별시 강서구 가양동	1479-8	1479	8	동양 트레벨 스카이 오피스텔	월세	26.96	202204	13	"1,000"	50	6	2003	양천로57길 9-19	-	-	-
서울특별시 강서구 가양동	1479-8	1479	8	동양 트레벨 스카이 오피스텔	전세	24.36	202204	17	"11,000"	0	9	2003	양천로57길 9-19	-	-	-
서울특별시 강서구 가양동	1479-8	1479	8	동양 트레벨 스카이 오피스텔	전세	26.96	202204	19	"11,000"	0	3	2003	양천로57길 9-19	-	-	-
서울특별시 강서구 가양동	1479-8	1479	8	동양 트레벨 스카이 오피스텔	월세	26.96	202204	20	"4,000"	40	10	2003	양천로57길 9-19	-	-	-
경기도 의정부시 의정부동	496-3	496	3	동양레쉬빌II	월세	31.98	202204	6	500	45	3	2005	신흥로240번길 26	-	-	-
경기도 의정부시 의정부동	496-3	496	3	동양레쉬빌II	월세	31.98	202204	18	500	50	7	2005	신흥로240번길 26	-	-	-
경기도 고양일산동구 장항동	849	849	0	동양메이저타워	월세	36.36	202204	6	"1,000"	43	14	2002	중앙로 1227	-	-	-
경기도 고양일산동구 장항동	849	849	0	동양메이저타워	월세	28.08	202204	6	500	45	12	2002	중앙로 1227	-	-	-
경기도 고양일산동구 장항동	849	849	0	동양메이저타워	월세	36.36	202204	15	500	48	7	2002	중앙로 1227	-	-	-
서울특별시 구로구 고척동	76-411	76	411	동양오피스텔	전세	20.98	202204	6	"7,350"	0	7	2004	중앙로 10-14	-	-	-
서울특별시 종로구 숭인동	1388	1388	0	동양파라빌	월세	27.09	202204	12	"10,000"	23	2	2005	난계로 251	-	-	-
서울특별시 종로구 숭인동	1388	1388	0	동양파라빌	월세	24.93	202204	20	"1,000"	55	10	2005	난계로 251	-	-	-
서울특별시 마포구 서교동	394-25	394	25	동양한강트레벨	월세	29.09	202204	16	"1,000"	73	13	2004	양화로 56	-	-	-
부산광역시 강서구 화전동	555-22	555	22	동오하이스트	전세	17.93	202204	1	"4,000"	0	10	2012	화전산단4로25번길 15	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	전세	24.25	202204	2	"23,000"	0	4	2018	월드컵로34길 20	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	월세	16.03	202204	4	"1,000"	58	13	2018	월드컵로34길 20	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	전세	16.03	202204	7	"13,000"	0	9	2018	월드컵로34길 20	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	전세	16.54	202204	12	"13,000"	0	9	2018	월드컵로34길 20	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	전세	16.35	202204	25	"13,600"	0	6	2018	월드컵로34길 20	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	전세	16.35	202204	27	"14,500"	0	15	2018	월드컵로34길 20	-	-	-
서울특별시 마포구 성산동	593-3	593	3	동우 자인채 스토리 상암	전세	24.25	202204	30	"22,000"	0	11	2018	월드컵로34길 20	-	-	-
경기도 군포시 당동	775-28	775	28	동우넥스프리빌	전세	93.58	202204	14	"21,000"	0	2	2005	당산로 14	-	-	-
인천광역시 남동구 구월동	1132-14	1132	14	동우메트로피아	월세	28.26	202204	15	500	36	6	2003	구월남로 126	-	-	-
경기도 안양동안구 관양동	1595-1	1595	1	동우베스티움타워	월세	95.25	202204	8	"6,000"	90	10	2005	시민대로 281	-	-	-
경기도 안양동안구 관양동	1595-1	1595	1	동우베스티움타워	월세	52.41	202204	23	"2,000"	90	14	2005	시민대로 281	-	-	-
서울특별시 마포구 창전동	149-1	149	1	동원 스위트뷰	월세	16.68	202204	15	300	53	5	2014	서강로 30	-	-	-
서울특별시 마포구 창전동	149-1	149	1	동원 스위트뷰	월세	16.56	202204	23	"2,000"	55	5	2014	서강로 30	-	-	-
서울특별시 광진구 군자동	355-1	355	1	동원데쟈뷰	전세	17.16	202204	5	"19,000"	0	4	2020	동일로 194	-	-	-
서울특별시 광진구 군자동	355-1	355	1	동원데쟈뷰	전세	17.16	202204	20	"19,000"	0	10	2020	동일로 194	-	-	-
서울특별시 광진구 군자동	355-1	355	1	동원데쟈뷰	전세	17.16	202204	22	"20,500"	0	3	2020	동일로 194	-	-	-
서울특별시 영등포구 당산동4가	32-87	32	87	동원빌리지	전세	65.58	202204	7	"35,000"	0	2	2017	당산로36길 13-5	-	-	-
경상남도 창원마산회원구 양덕동	174-48	174	48	동원에코빌	월세	30.19	202204	16	500	35	4	2013	양덕로 13	-	-	-
경상남도 창원마산회원구 양덕동	174-48	174	48	동원에코빌	월세	30.19	202204	19	500	40	4	2013	양덕로 13	-	-	-
경상남도 창원마산회원구 양덕동	174-48	174	48	동원에코빌	전세	47.35	202204	27	"10,500"	0	7	2013	양덕로 13	-	-	-
서울특별시 동대문구 용두동	787	787	0	동의보감타워	전세	36.02	202204	23	"15,225"	0	15	2005	왕산로 128	-	-	-
경상남도 창원마산합포구 산호동	07월 05일	7	5	동인노블리앙	월세	36.08	202204	13	300	40	9	2004	산호북19길 11	-	-	-
인천광역시 동구 송현동	Mar-64	64	3	동인천역코아루시티	전세	38.62	202204	4	"15,500"	0	12	2019	송현로 25	-	-	-
인천광역시 동구 송현동	Mar-64	64	3	동인천역코아루시티	월세	22.13	202204	5	"1,000"	39	13	2019	송현로 25	-	-	-
인천광역시 동구 송현동	Mar-64	64	3	동인천역코아루시티	전세	30.58	202204	23	"13,000"	0	11	2019	송현로 25	-	-	-
인천광역시 동구 송현동	Mar-64	64	3	동인천역코아루시티	월세	23.18	202204	28	500	42	4	2019	송현로 25	-	-	-
인천광역시 동구 송현동	Mar-64	64	3	동인천역코아루시티	월세	22.92	202204	28	500	33	17	2019	송현로 25	-	-	-
경기도 수원팔달구 매산로2가	Jan-40	40	1	동인트루빌3오피스텔	월세	27.19	202204	1	300	38	8	2005	매산로 51	-	-	-
경기도 수원팔달구 매산로2가	Jan-40	40	1	동인트루빌3오피스텔	월세	28.33	202204	13	500	45	8	2005	매산로 51	-	-	-
서울특별시 송파구 오금동	Apr-45	45	4	동인트루빌오피스텔	전세	36.38	202204	9	"22,000"	0	11	2003	오금로35길 8	-	-	-
서울특별시 송파구 오금동	Apr-45	45	4	동인트루빌오피스텔	월세	36.7	202204	14	"8,000"	27	2	2003	오금로35길 8	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	24.53	202204	1	100	60	6	2015	 	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	24.53	202204	14	500	60	3	2015	 	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	22.89	202204	19	200	60	7	2015	 	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	24.53	202204	27	500	60	5	2015	 	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	22.89	202204	30	500	55	4	2015	 	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	22.89	202204	30	"2,000"	41	6	2015	 	-	-	-
경기도 광명시 일직동	510-10	510	10	동일센타시아	월세	23.42	202204	30	"2,000"	45	4	2015	 	-	-	-
서울특별시 중랑구 상봉동	102-78	102	78	동일스카이씨티	전세	20.59	202204	20	"15,000"	0	5	2019	면목로92길 5	-	-	-
서울특별시 중랑구 상봉동	107-31	107	31	동일캐슬	전세	26.01	202204	16	"22,000"	0	5	2020	면목로90길 9	-	-	-
서울특별시 중랑구 상봉동	107-31	107	31	동일캐슬	전세	25.56	202204	18	"20,475"	0	3	2020	면목로90길 9	-	-	-
서울특별시 중랑구 상봉동	107-31	107	31	동일캐슬	전세	19.86	202204	25	"16,800"	0	5	2020	면목로90길 9	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	28.98	202204	4	500	45	28	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	27.93	202204	5	300	45	22	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	28.98	202204	11	500	45	27	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	12	500	45	13	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	32.08	202204	16	500	50	25	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	16	500	45	21	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	전세	29.64	202204	18	"7,500"	0	13	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	27.93	202204	21	"2,000"	30	15	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	26	"1,000"	40	17	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	27	300	47	23	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	28	"1,500"	35	13	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	29	500	45	27	2014	조방로 14	-	-	-
부산광역시 동구 범일동	830-140	830	140	동일타워	월세	29.64	202204	30	500	44	28	2014	조방로 14	-	-	-
서울특별시 동대문구 장안동	146-18	146	18	동일타워	전세	18.38	202204	4	"22,500"	0	6	2021	한천로 128	-	-	-
서울특별시 동대문구 장안동	146-18	146	18	동일타워	전세	18.38	202204	22	"23,500"	0	6	2021	한천로 128	-	-	-
경기도 양주시 남면 신산리	285-155	285	155	동재오피스텔	월세	29.16	202204	26	"1,000"	30	6	2013	개나리3길 24-2	-	-	-
